,Order Channel,Quantity,Unit Price,Customer Type,Category Group,shippingStatus,Category,Delivery Date,Sales
1529,Whatsapp,1.0,4600.0,General Trade,Food,cancelled,Processed Food,NaT,4600.0
1530,Whatsapp,1.0,4700.0,General Trade,Food,cancelled,Processed Food,NaT,4700.0
1531,Whatsapp,3.0,4600.0,General Trade,Food,cancelled,Processed Food,NaT,13800.0
1532,Whatsapp,2.0,4250.0,General Trade,Food,cancelled,Processed Food,NaT,8500.0
1533,Whatsapp,2.0,4100.0,General Trade,Food,cancelled,Culinary,NaT,8200.0
1534,Whatsapp,2.0,4600.0,General Trade,Food,cancelled,Processed Food,NaT,9200.0
1535,Whatsapp,10.0,4250.0,General Trade,Food,cancelled,Processed Food,NaT,42500.0
1536,Whatsapp,3.0,4250.0,General Trade,Food,cancelled,Processed Food,NaT,12750.0
1537,Whatsapp,4.0,4100.0,General Trade,Food,cancelled,Culinary,NaT,16400.0
1538,Whatsapp,1.0,10200.0,General Trade,Food,cancelled,Culinary,NaT,10200.0
1539,Whatsapp,1.0,3930.0,General Trade,Food,cancelled,Processed Food,NaT,3930.0
1540,Whatsapp,10.0,14300.0,General Trade,Food,cancelled,Processed Food,NaT,143000.0
1541,Whatsapp,7.0,14300.0,General Trade,Food,cancelled,Processed Food,NaT,100100.0
1542,Whatsapp,1.0,14300.0,General Trade,Food,cancelled,Processed Food,NaT,14300.0
1543,Whatsapp,2.0,6300.0,General Trade,Food,cancelled,Spices,NaT,12600.0
1544,Whatsapp,1.0,10200.0,General Trade,Food,cancelled,Culinary,NaT,10200.0
1545,Web App,20.0,4100.0,Wholesale,Food,cancelled,Culinary,NaT,82000.0
1546,Whatsapp,3.0,2450.0,Wholesale,Home Care,delivered,Household Clean,2020-12-02 10:06:00,7350.0
1547,Whatsapp,2.0,3000.0,General Trade,Home Care,delivered,Kitchen Supplies,2020-12-02 11:01:00,6000.0
1548,Whatsapp,3.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-02 12:08:00,6450.0
1549,Whatsapp,3.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-02 12:08:00,6750.0
1550,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-02 12:08:00,2250.0
1551,Mobile App,20.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-02 12:56:00,43000.0
1552,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-02 16:08:00,2200.0
1553,Whatsapp,1.0,2300.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-02 18:14:00,2300.0
1554,Whatsapp,1.0,2040.0,General Trade,Home Care,delivered,Household Clean,2020-12-02 18:14:00,2040.0
1555,Whatsapp,2.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-02 18:14:00,4300.0
1556,Whatsapp,1.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-02 18:51:00,2150.0
1557,Whatsapp,1.0,3100.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-02 18:51:00,3100.0
1558,Whatsapp,3.0,2200.0,General Trade,Home Care,delivered,Household Clean,2020-12-02 22:42:00,6600.0
1559,Whatsapp,1.0,2150.0,Wholesale,Home Care,delivered,Household Clean,2020-12-03 11:19:00,2150.0
1560,Whatsapp,1.0,2200.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-03 11:19:00,2200.0
1561,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-03 11:58:00,2250.0
1562,Whatsapp,1.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-03 11:58:00,2150.0
1563,Whatsapp,1.0,2240.0,General Trade,Home Care,delivered,Household Clean,2020-12-03 11:58:00,2240.0
1564,Whatsapp,3.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-03 12:23:00,6600.0
1565,Whatsapp,2.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-03 12:41:00,4300.0
1566,Whatsapp,1.0,2350.0,General Trade,Home Care,delivered,Household Clean,2020-12-03 12:41:00,2350.0
1567,Mobile App,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-03 15:59:00,2250.0
1568,Whatsapp,1.0,2240.0,General Trade,Home Care,delivered,Household Clean,2020-12-03 16:19:00,2240.0
1569,Whatsapp,1.0,3280.0,General Trade,Home Care,delivered,Household Clean,2020-12-03 16:19:00,3280.0
1570,Mobile App,30.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-03 17:30:00,64500.0
1571,Mobile App,15.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-03 17:30:00,33750.0
1572,Whatsapp,1.0,4150.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-04 11:05:00,4150.0
1573,Whatsapp,1.0,2450.0,General Trade,Home Care,delivered,Household Clean,2020-12-04 11:05:00,2450.0
1574,Whatsapp,3.0,2200.0,General Trade,Home Care,delivered,Household Clean,2020-12-04 11:18:00,6600.0
1575,Mobile App,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-04 11:43:00,2250.0
1576,Mobile App,1.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-04 11:43:00,2150.0
1577,Mobile App,1.0,2300.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-04 11:43:00,2300.0
1578,Mobile App,1.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-04 11:43:00,2200.0
1579,Whatsapp,1.0,4150.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-04 13:27:00,4150.0
1580,Whatsapp,1.0,5700.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-04 13:27:00,5700.0
1581,Whatsapp,1.0,3100.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-04 13:27:00,3100.0
1582,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-04 13:27:00,2250.0
1583,Whatsapp,1.0,2450.0,General Trade,Home Care,delivered,Household Clean,2020-12-04 13:27:00,2450.0
1584,Whatsapp,50.0,2250.0,Wholesale,Home Care,delivered,Household Clean,2020-12-04 16:40:00,112500.0
1585,Whatsapp,2.0,2700.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-04 16:40:00,5400.0
1586,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-04 20:31:00,2250.0
1587,Whatsapp,1.0,2300.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-04 20:31:00,2300.0
1588,Whatsapp,2.0,2450.0,General Trade,Home Care,delivered,Household Clean,2020-12-05 10:37:00,4900.0
1589,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Household Clean,2020-12-05 10:37:00,2200.0
1590,Whatsapp,2.0,2450.0,Wholesale,Home Care,delivered,Household Clean,2020-12-05 12:23:00,4900.0
1591,Whatsapp,2.0,2250.0,Wholesale,Home Care,delivered,Household Clean,2020-12-05 12:23:00,4500.0
1592,Whatsapp,2.0,2200.0,Wholesale,Home Care,delivered,Household Clean,2020-12-05 12:23:00,4400.0
1593,Whatsapp,2.0,2450.0,Wholesale,Home Care,delivered,Household Clean,2020-12-05 12:23:00,4900.0
1594,Whatsapp,1.0,0.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-05 12:23:00,0.0
1595,Whatsapp,2.0,2250.0,Wholesale,Home Care,delivered,Household Clean,2020-12-05 12:23:00,4500.0
1596,Whatsapp,2.0,2150.0,Wholesale,Home Care,delivered,Household Clean,2020-12-05 12:23:00,4300.0
1597,Whatsapp,2.0,3150.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-05 12:36:00,6300.0
1598,Whatsapp,2.0,2350.0,Wholesale,Home Care,delivered,Household Clean,2020-12-05 12:36:00,4700.0
1599,Whatsapp,5.0,2450.0,Wholesale,Home Care,delivered,Household Clean,2020-12-05 12:52:00,12250.0
1600,Whatsapp,2.0,3500.0,Wholesale,Home Care,delivered,Household Clean,2020-12-05 12:52:00,7000.0
1601,Whatsapp,2.0,2200.0,Wholesale,Home Care,delivered,Household Clean,2020-12-05 12:52:00,4400.0
1602,Whatsapp,2.0,2450.0,Wholesale,Home Care,delivered,Household Clean,2020-12-05 12:52:00,4900.0
1603,Whatsapp,1.0,0.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-05 12:52:00,0.0
1604,Whatsapp,1.0,3200.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-05 15:00:00,3200.0
1605,Whatsapp,1.0,3200.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-05 15:00:00,3200.0
1606,Whatsapp,1.0,3150.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-05 15:00:00,3150.0
1607,Whatsapp,2.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-05 18:43:00,4500.0
1608,Whatsapp,1.0,2350.0,General Trade,Home Care,delivered,Household Clean,2020-12-05 18:43:00,2350.0
1609,Whatsapp,10.0,1900.0,General Trade,Home Care,delivered,Kitchen Supplies,2020-12-05 18:43:00,19000.0
1610,Whatsapp,1.0,3150.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-05 18:43:00,3150.0
1611,Whatsapp,5.0,4150.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-06 23:21:00,20750.0
1612,Whatsapp,5.0,5700.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-06 23:21:00,28500.0
1613,Whatsapp,5.0,3150.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-06 23:21:00,15750.0
1614,Whatsapp,2.0,1895.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-06 23:21:00,3790.0
1615,Whatsapp,2.0,2210.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-06 23:21:00,4420.0
1616,Whatsapp,1.0,1945.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-06 23:21:00,1945.0
1617,Whatsapp,10.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-06 23:21:00,22500.0
1618,Whatsapp,5.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-06 23:21:00,10750.0
1619,Whatsapp,5.0,2350.0,General Trade,Home Care,delivered,Household Clean,2020-12-06 23:21:00,11750.0
1620,Whatsapp,5.0,3640.0,General Trade,Home Care,delivered,Household Clean,2020-12-06 23:21:00,18200.0
1621,Whatsapp,5.0,3580.0,General Trade,Home Care,delivered,Household Clean,2020-12-06 23:21:00,17900.0
1622,Whatsapp,1.0,3280.0,General Trade,Home Care,delivered,Household Clean,2020-12-06 23:21:00,3280.0
1623,Whatsapp,2.0,2240.0,General Trade,Home Care,delivered,Household Clean,2020-12-06 23:21:00,4480.0
1624,Whatsapp,3.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-06 23:21:00,6750.0
1625,Whatsapp,3.0,2450.0,General Trade,Home Care,delivered,Household Clean,2020-12-06 23:21:00,7350.0
1626,Whatsapp,2.0,2200.0,General Trade,Home Care,delivered,Household Clean,2020-12-06 23:21:00,4400.0
1627,Whatsapp,2.0,2400.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-06 23:21:00,4800.0
1628,Whatsapp,2.0,2450.0,General Trade,Home Care,delivered,Household Clean,2020-12-06 23:21:00,4900.0
1629,Whatsapp,1.0,0.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-06 23:21:00,0.0
1630,Whatsapp,1.0,2300.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-06 23:21:00,2300.0
1631,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-06 23:21:00,2200.0
1632,Whatsapp,1.0,2700.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-06 23:21:00,2700.0
1633,Mobile App,2.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-07 08:52:00,4500.0
1634,Mobile App,1.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-07 08:52:00,2200.0
1635,Mobile App,5.0,2240.0,General Trade,Home Care,delivered,Household Clean,2020-12-07 12:06:00,11200.0
1636,Mobile App,3.0,2450.0,Wholesale,Home Care,delivered,Household Clean,2020-12-07 13:59:00,7350.0
1637,Mobile App,2.0,2450.0,Wholesale,Home Care,delivered,Household Clean,2020-12-07 13:59:00,4900.0
1638,Whatsapp,2.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-07 16:20:00,4300.0
1639,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-07 16:20:00,2250.0
1640,Whatsapp,5.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-08 07:55:00,10750.0
1641,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-08 10:37:00,2200.0
1642,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-08 11:54:00,2200.0
1643,Whatsapp,1.0,3200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-08 11:54:00,3200.0
1644,Whatsapp,1.0,3200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-08 11:54:00,3200.0
1645,Whatsapp,1.0,2240.0,General Trade,Home Care,delivered,Household Clean,2020-12-08 11:54:00,2240.0
1646,Whatsapp,1.0,3150.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-08 11:54:00,3150.0
1647,Whatsapp,1.0,3100.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-08 11:54:00,3100.0
1648,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-08 17:31:00,2200.0
1649,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-08 17:31:00,2250.0
1650,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-08 18:44:00,2200.0
1651,Whatsapp,1.0,4150.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-08 18:44:00,4150.0
1652,Mobile App,40.0,2200.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-08 18:56:00,88000.0
1653,Mobile App,1.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-09 11:59:00,3550.0
1654,Whatsapp,10.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-09 13:06:00,35500.0
1655,Mobile App,20.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-09 16:03:00,45000.0
1656,Mobile App,5.0,3550.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-09 16:37:00,17750.0
1657,Mobile App,3.0,3150.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-09 16:37:00,9450.0
1658,Whatsapp,1.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-10 09:24:00,3550.0
1659,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-10 09:24:00,2250.0
1660,Whatsapp,4.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-10 09:24:00,8600.0
1661,Whatsapp,1.0,2700.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-10 09:24:00,2700.0
1662,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-10 11:36:00,2200.0
1663,Whatsapp,2.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-10 12:09:00,4300.0
1664,Whatsapp,2.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-10 12:09:00,4500.0
1665,Whatsapp,3.0,2150.0,Wholesale,Home Care,delivered,Household Clean,2020-12-10 12:13:00,6450.0
1666,Whatsapp,2.0,2250.0,Wholesale,Home Care,delivered,Household Clean,2020-12-10 12:13:00,4500.0
1667,Whatsapp,5.0,2200.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-10 12:13:00,11000.0
1668,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-10 13:31:00,2250.0
1669,Mobile App,30.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-10 15:34:00,67500.0
1670,Mobile App,5.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-10 15:34:00,17750.0
1671,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-11 08:58:00,2250.0
1672,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-11 12:37:00,2250.0
1673,Whatsapp,1.0,2300.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-11 12:37:00,2300.0
1674,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-11 12:37:00,2200.0
1675,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-11 12:48:00,2250.0
1676,Whatsapp,1.0,2350.0,General Trade,Home Care,delivered,Household Clean,2020-12-11 12:48:00,2350.0
1677,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-11 12:48:00,2200.0
1678,Mobile App,25.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-11 15:04:00,53750.0
1679,Mobile App,50.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-11 15:04:00,112500.0
1680,Whatsapp,2.0,2350.0,General Trade,Home Care,delivered,Household Clean,2020-12-12 08:25:00,4700.0
1681,Whatsapp,2.0,2700.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-12 08:25:00,5400.0
1682,Mobile App,1.0,2300.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-12 12:01:00,2300.0
1683,Mobile App,1.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-12 12:01:00,2200.0
1684,Mobile App,1.0,2190.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-12 12:01:00,2190.0
1685,Whatsapp,1.0,5700.0,Modern Trade,Home Care,delivered,Fabric Clean,2020-12-12 12:54:00,5700.0
1686,Whatsapp,1.0,4150.0,Modern Trade,Home Care,delivered,Fabric Clean,2020-12-12 12:54:00,4150.0
1687,Whatsapp,2.0,2350.0,Modern Trade,Home Care,delivered,Household Clean,2020-12-12 12:54:00,4700.0
1688,Whatsapp,1.0,2250.0,Modern Trade,Home Care,delivered,Household Clean,2020-12-12 12:54:00,2250.0
1689,Whatsapp,1.0,4150.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-12 13:11:00,4150.0
1690,Whatsapp,1.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-12 15:10:00,3550.0
1691,Mobile App,7.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-12 16:29:00,24850.0
1692,Mobile App,16.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-12 16:29:00,34400.0
1693,Mobile App,15.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-12 16:29:00,33750.0
1694,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-12 19:54:00,2250.0
1695,Whatsapp,1.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-12 19:54:00,2150.0
1696,Mobile App,5.0,2190.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-14 00:01:00,10950.0
1697,Mobile App,10.0,2120.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-14 00:01:00,21200.0
1698,Mobile App,5.0,2100.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-14 00:01:00,10500.0
1699,Mobile App,10.0,2250.0,Wholesale,Home Care,delivered,Household Clean,2020-12-14 00:01:00,22500.0
1700,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-14 09:22:00,2250.0
1701,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-14 09:22:00,2250.0
1702,Whatsapp,1.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-14 09:22:00,2150.0
1703,Whatsapp,1.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-14 09:22:00,2150.0
1704,Whatsapp,5.0,1900.0,Wholesale,Home Care,delivered,Kitchen Supplies,2020-12-14 10:24:00,9500.0
1705,Whatsapp,1.0,2700.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-14 11:52:00,2700.0
1706,Whatsapp,2.0,2300.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-14 11:52:00,4600.0
1707,Whatsapp,2.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-14 11:52:00,4400.0
1708,Whatsapp,2.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-14 12:48:00,4400.0
1709,Whatsapp,1.0,2700.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-14 12:48:00,2700.0
1710,Whatsapp,2.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-14 12:48:00,4300.0
1711,Mobile App,20.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-14 14:29:00,43000.0
1712,Mobile App,5.0,2350.0,General Trade,Home Care,delivered,Household Clean,2020-12-14 14:29:00,11750.0
1713,Mobile App,20.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-14 14:29:00,45000.0
1714,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-14 15:50:00,2200.0
1715,Whatsapp,1.0,2300.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-14 15:50:00,2300.0
1716,Whatsapp,1.0,3000.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-14 15:50:00,3000.0
1717,Whatsapp,1.0,2100.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-14 16:28:00,2100.0
1718,Mobile App,2.0,2150.0,Wholesale,Home Care,delivered,Household Clean,2020-12-14 17:22:00,4300.0
1719,Mobile App,3.0,2150.0,Wholesale,Home Care,delivered,Household Clean,2020-12-14 17:22:00,6450.0
1720,Whatsapp,10.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-14 22:21:00,21500.0
1721,Whatsapp,10.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-14 22:21:00,21500.0
1722,Whatsapp,1.0,2100.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-15 09:02:00,2100.0
1723,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-15 11:35:00,2250.0
1724,Whatsapp,1.0,2300.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-15 13:47:00,2300.0
1725,Mobile App,1.0,2210.0,Modern Trade,Home Care,delivered,Fabric Clean,2020-12-15 14:42:00,2210.0
1726,Mobile App,1.0,3500.0,Modern Trade,Home Care,delivered,Household Clean,2020-12-15 14:42:00,3500.0
1727,Whatsapp,3.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-15 14:55:00,10650.0
1728,Mobile App,20.0,2150.0,General Trade,Home Care,delivered,Household Clean,2020-12-15 15:49:00,43000.0
1729,Whatsapp,1.0,3000.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-15 17:18:00,3000.0
1730,Mobile App,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-15 22:29:00,2250.0
1731,Mobile App,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-15 22:29:00,2250.0
1732,Mobile App,1.0,2350.0,General Trade,Home Care,delivered,Household Clean,2020-12-15 22:29:00,2350.0
1733,Mobile App,2.0,2200.0,General Trade,Home Care,delivered,Household Clean,2020-12-15 22:29:00,4400.0
1734,Mobile App,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-15 22:29:00,2250.0
1735,Mobile App,1.0,2450.0,General Trade,Home Care,delivered,Household Clean,2020-12-15 22:29:00,2450.0
1736,Mobile App,2.0,2450.0,General Trade,Home Care,delivered,Household Clean,2020-12-15 22:29:00,4900.0
1737,Mobile App,1.0,2400.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-15 22:29:00,2400.0
1738,Mobile App,1.0,0.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-15 22:29:00,0.0
1739,Mobile App,1.0,2200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-15 22:29:00,2200.0
1740,Mobile App,1.0,2300.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-15 22:29:00,2300.0
1741,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-16 12:29:00,2250.0
1742,Whatsapp,3.0,2200.0,General Trade,Home Care,delivered,Household Clean,2020-12-16 14:23:00,6600.0
1743,Whatsapp,1.0,2400.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-16 14:23:00,2400.0
1744,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Household Clean,2020-12-16 14:46:00,2200.0
1745,Whatsapp,1.0,2400.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-16 14:46:00,2400.0
1746,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Household Clean,2020-12-16 15:02:00,2200.0
1747,Whatsapp,1.0,2400.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-16 15:02:00,2400.0
1748,Whatsapp,1.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-16 15:02:00,2250.0
1749,Whatsapp,1.0,3500.0,General Trade,Home Care,delivered,Household Clean,2020-12-16 15:02:00,3500.0
1750,Whatsapp,1.0,2200.0,General Trade,Home Care,delivered,Household Clean,2020-12-16 15:22:00,2200.0
1751,Whatsapp,5.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-16 16:27:00,17750.0
1752,Whatsapp,3.0,2250.0,Wholesale,Home Care,delivered,Household Clean,2020-12-16 21:31:00,6750.0
1753,Mobile App,1.0,3200.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-16 21:54:00,3200.0
1754,Mobile App,1.0,1900.0,General Trade,Home Care,delivered,Kitchen Supplies,2020-12-16 21:54:00,1900.0
1755,Whatsapp,1.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-17 07:41:00,3550.0
1756,Whatsapp,1.0,3000.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-17 07:41:00,3000.0
1757,Whatsapp,1.0,2200.0,Wholesale,Home Care,delivered,Household Clean,2020-12-17 12:04:00,2200.0
1758,Whatsapp,2.0,2250.0,Wholesale,Home Care,delivered,Household Clean,2020-12-17 12:04:00,4500.0
1759,Whatsapp,1.0,2400.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-17 12:04:00,2400.0
1760,Whatsapp,2.0,2450.0,Wholesale,Home Care,delivered,Household Clean,2020-12-17 12:04:00,4900.0
1761,Mobile App,1.0,2350.0,General Trade,Home Care,delivered,Household Clean,2020-12-17 12:07:00,2350.0
1762,Mobile App,5.0,2250.0,Wholesale,Home Care,delivered,Household Clean,2020-12-17 12:10:00,11250.0
1763,Mobile App,3.0,2150.0,Wholesale,Home Care,delivered,Household Clean,2020-12-17 12:10:00,6450.0
1764,Mobile App,3.0,2150.0,Wholesale,Home Care,delivered,Household Clean,2020-12-17 12:10:00,6450.0
1765,Mobile App,1.0,2350.0,Wholesale,Home Care,delivered,Household Clean,2020-12-17 12:10:00,2350.0
1766,Mobile App,1.0,2350.0,Wholesale,Home Care,delivered,Household Clean,2020-12-17 12:10:00,2350.0
1767,Mobile App,5.0,2200.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-17 12:10:00,11000.0
1768,Whatsapp,5.0,3550.0,Wholesale,Home Care,delivered,Fabric Clean,2020-12-17 13:56:00,17750.0
1769,Whatsapp,4.0,2350.0,Wholesale,Home Care,delivered,Household Clean,2020-12-17 13:56:00,9400.0
1770,Whatsapp,1.0,3550.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-17 14:56:00,3550.0
1771,Whatsapp,4.0,2250.0,General Trade,Home Care,delivered,Household Clean,2020-12-17 14:56:00,9000.0
1772,Whatsapp,4.0,2300.0,General Trade,Home Care,delivered,Fabric Clean,2020-12-17 14:56:00,9200.0
